0.000301122665405:0.103317779387,0.407121933361,0.143128068654,0.0194000005081,0.217982326821,0.434813476338,0.87352462856
0.000425100326538:0.103317779387,0.407121933361,0.143128068654,0.0194000005081,0.217982326821,0.434813476338,0.87352462856
0.00104403495789:0.103317779387,0.407121933361,0.143128068654,0.0194000005081,0.217982326821,0.434813476338,0.87352462856
0.00143218040466:0.103317779387,0.407121933361,0.143128068654,0.0194000005081,0.217982326821,0.434813476338,0.87352462856
0.0491600036621:0.103317779387,0.407121933361,0.143128068654,0.0194000005081,0.217982326821,0.434813476338,0.87352462856
0.0502331256866:0.103761447169,0.410283745042,0.144420516012,0.0194000005081,0.217982326821,0.434813476338,0.87352462856
0.951895236969:0.111321021765,0.411401342462,0.13504256492,0.0108646002969,0.199806602218,0.451002517815,0.869802638596
0.95308303833:0.111321021765,0.411401342462,0.13504256492,0.0108646002969,0.199806602218,0.451002517815,0.869802638596
1.01789116859:0.125648068091,0.405363406043,0.0926139432301,0.0103668262066,0.188441724673,0.455474292816,0.87001509176
1.02078509331:0.125648068091,0.405363406043,0.0926139432301,0.0103668262066,0.188441724673,0.455474292816,0.87001509176
1.02110600471:0.125648068091,0.405363406043,0.0926139432301,0.0103668262066,0.188441724673,0.455474292816,0.87001509176
1.2544631958:0.144333364959,0.40947471737,-0.0032833413035,0.0103668262066,0.188441724673,0.455474292816,0.87001509176
1.25628900528:0.144333364959,0.40947471737,-0.0032833413035,0.0103668262066,0.188441724673,0.455474292816,0.87001509176
1.25677704811:0.144333364959,0.40947471737,-0.0032833413035,0.0103668262066,0.188441724673,0.455474292816,0.87001509176
1.85461616516:0.149258206711,0.387106152049,-0.0137583865607,-0.0376670845129,0.203750635742,0.421128984193,0.883016273254
1.8557472229:0.149258206711,0.387106152049,-0.0137583865607,-0.0376670845129,0.203750635742,0.421128984193,0.883016273254
1.85586094856:0.149258206711,0.387106152049,-0.0137583865607,-0.0376670845129,0.203750635742,0.421128984193,0.883016273254
1.85737919807:0.149258206711,0.387106152049,-0.0137583865607,-0.0376670845129,0.203750635742,0.421128984193,0.883016273254
1.85702300072:0.149258206711,0.387106152049,-0.0137583865607,-0.0376670845129,0.203750635742,0.421128984193,0.883016273254
2.15664601326:0.16156699905,0.311126015946,-0.0075618524909,-0.110906412571,0.226538984325,0.186581377118,0.949509191825
2.15783905983:0.156805067237,0.287008027832,0.0123614060687,-0.110906412571,0.226538984325,0.186581377118,0.949509191825
2.30630421638:0.156805067237,0.287008027832,0.0123614060687,-0.110906412571,0.226538984325,0.186581377118,0.949509191825
2.30756592751:0.156805067237,0.287008027832,0.0123614060687,-0.110906412571,0.226538984325,0.186581377118,0.949509191825
2.30821013451:0.156805067237,0.287008027832,0.0123614060687,-0.110906412571,0.226538984325,0.186581377118,0.949509191825
2.31102514267:0.146748020437,0.284913774863,0.0386299828897,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.7599670887:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.75978708267:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.76076412201:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.76060891151:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.76138806343:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.7613761425:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.9092001915:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.91051220894:0.147220456114,0.284395102867,0.0682049533738,0.0937519992968,0.299028650301,0.0880329180079,0.945538391539
2.91124510765:0.0994745774023,0.339862067365,0.0885446759593,0.433140440296,0.521061093211,0.0628838903992,0.732755875766
3.36044216156:0.0956803953449,0.381500861207,0.0962483359357,0.433140440296,0.521061093211,0.0628838903992,0.732755875766
3.36165809631:0.0956803953449,0.381500861207,0.0962483359357,0.433140440296,0.521061093211,0.0628838903992,0.732755875766
3.3611972332:0.0956803953449,0.381500861207,0.0962483359357,0.433140440296,0.521061093211,0.0628838903992,0.732755875766
3.36370420456:0.0956803953449,0.381500861207,0.0962483359357,0.433140440296,0.521061093211,0.0628838903992,0.732755875766
3.3644990921:0.0871345346712,0.444982769518,0.0991979525756,0.434974652089,0.529961997696,0.0540132266418,0.725961370534
3.36690807343:0.0871345346712,0.444982769518,0.0991979525756,0.434974652089,0.529961997696,0.0540132266418,0.725961370534
3.66298818588:0.0629832065976,0.648400834216,0.0958331355744,0.434974652089,0.529961997696,0.0540132266418,0.725961370534
3.6632130146:0.0629832065976,0.648400834216,0.0958331355744,0.434974652089,0.529961997696,0.0540132266418,0.725961370534
3.66345000267:0.0629832065976,0.648400834216,0.0958331355744,0.434974652089,0.529961997696,0.0540132266418,0.725961370534
4.56479310989:0.0151000971122,0.767323411949,0.100339822001,0.38248650818,0.541316780639,0.11689028413,0.739606352132
4.56577205658:0.0151000971122,0.767323411949,0.100339822001,0.38248650818,0.541316780639,0.11689028413,0.739606352132
4.56981420517:0.00876624024746,0.77280357306,0.0359377986957,0.408574767441,0.548469265233,0.136611090795,0.716649527332
4.86513614655:0.00531103091815,0.768078175906,0.102349336385,0.408574767441,0.548469265233,0.136611090795,0.716649527332
4.86582708359:0.00531103091815,0.768078175906,0.102349336385,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.01517820358:0.00531103091815,0.768078175906,0.102349336385,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.01588010788:0.00531103091815,0.768078175906,0.102349336385,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.16712903976:-0.0126117148202,0.774323002391,0.0468298558658,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.31680393219:-0.0126117148202,0.774323002391,0.0468298558658,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.3178768158:-0.0126117148202,0.774323002391,0.0468298558658,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.31859207153:-0.00233189154581,0.732543179502,0.0746161618451,0.404543664874,0.559127401967,0.148879289958,0.708206225389
5.31941127777:-0.00233189154581,0.732543179502,0.0746161618451,0.301671766384,0.596102896607,-0.112021590927,0.735600128456
5.32154083252:-0.00233189154581,0.732543179502,0.0746161618451,0.301671766384,0.596102896607,-0.112021590927,0.735600128456
5.32275676727:-0.00233189154581,0.732543179502,0.0746161618451,0.301671766384,0.596102896607,-0.112021590927,0.735600128456
5.46651315689:-0.00233189154581,0.732543179502,0.0746161618451,0.301671766384,0.596102896607,-0.112021590927,0.735600128456
5.46707630157:-0.00233189154581,0.732543179502,0.0746161618451,0.301671766384,0.596102896607,-0.112021590927,0.735600128456
5.61996221542:-0.0223320003127,0.74230967464,0.00466338734689,0.301671766384,0.596102896607,-0.112021590927,0.735600128456
